name,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
Idiomarina,24.237921425330164,104,247,20.79456927303308,0.9006235385814497,0.8579353364559321
Sporolactobacillus,24.88304654801384,90,171,20.79072531819056,0.5078534031413613,0.8355377738040711
Stenotrophomonas,30.664568638286198,61,67,20.779190418754084,0.1520195721001631,0.6776286555295045
Alkaliflexus,21.322716144850766,65,308,20.75703117288707,1.0,0.973470313626048
Bacillariophyta,22.587656762564325,68,107,20.755532804723444,0.43593219019948637,0.9188882681767436
Niveispirillum,21.492509020604373,95,232,20.71550979550495,1.0,0.9638479051303628
unclassfied_f:Oxalobacteraceae,27.921431274989555,107,226,20.678012563185632,0.49577861163227016,0.7405785312197742
Thioalkalibacter,24.428959598740022,95,374,20.656054262012695,1.0,0.8455560368227093
Thermolongibacillus,24.331366346389245,103,169,20.638471800369956,0.5357142857142857,0.848224941688599
Burkholderia,29.97733215908514,72,315,20.589477987667323,0.6270190895741556,0.6868349017318184
Marinilabilia,23.78082430709376,89,180,20.58092857426822,0.47560975609756095,0.8654421860443661
Ciceribacter,21.828226652971836,106,295,20.56791824891402,0.9333333333333333,0.9422624465058763
unclassfied_f:Geodermatophilaceae,33.0047623733054,98,290,20.56478785438221,0.6089965397923875,0.6230854693568474
Dehalococcoides,21.460532676271328,84,209,20.524592274124018,0.875,0.9563878298704968
Fontibacter,21.589923960404622,90,348,20.494893832236546,1.0,0.9492805009329197
unclassfied_f:Myxococcaceae,22.19202551715945,60,298,20.476311050216385,1.0,0.9226877931617179
unclassfied_f:Peptococcaceae_2,26.159368964245218,76,149,20.4495128219545,0.8767772511848341,0.7817280627030804
Rehaibacterium,22.009311596920654,98,351,20.426884029468496,1.0,0.9281019053920089
Rickettsia,26.054962927436435,81,102,20.41309167941273,0.3469387755102041,0.7834627029124385
Caldisericum,21.143018680020685,99,293,20.412134258880698,1.0,0.9654314063568111
Tepidimonas,23.773586663510144,51,45,20.36344025626164,0.5642980437284235,0.856557344269693
Omnitrophica_genera_incertae_sedis,23.525208494669776,95,219,20.291249922974245,0.6319018404907976,0.862532203596484
Fervidicella,22.36578790998224,74,314,20.290099341136944,1.0,0.90719358615044
Formosa,24.101701667280715,76,101,20.280072498799104,0.9594594594594594,0.8414373714670252
Variibacter,24.291988004110074,113,407,20.26582740432614,0.875,0.8342597320934486
Xylanibacterium,21.868530948633193,93,200,20.196571953162564,0.6666666666666666,0.9235449788832236
Aureispira,28.834862640668863,81,118,20.148235326333076,0.17844850410378607,0.6987456669176528
Conchiformibius,28.8994946671207,122,191,20.130898070402807,0.8024691358024691,0.6965830476373682
Marmoricola,44.843939000654366,114,120,20.123937559202723,0.45785876993166286,0.44875490440099547
Ezakiella,26.081837315704227,111,237,20.088472410789834,0.2206896551724138,0.7702092520412391
Phaeocystidibacter,22.013256493366615,60,76,20.086692037377205,0.8806528391703502,0.9124816241263553
Acidicaldus,21.559117007092194,70,79,20.059802277231746,0.6166666666666667,0.9304556522715088
Humibacter,23.01408631604175,80,323,20.059802277231746,1.0,0.8716314869840933
unclassfied_f:Peptococcaceae_1,32.42236326174695,109,420,19.997614867741067,0.8956521739130435,0.616784615800507
Anaerorhabdus,23.630952167466205,95,189,19.991798113332113,0.5909090909090909,0.8460005323380799
Tannerella,23.541964130159084,68,117,19.979113261402784,0.8,0.8486595744918322
Thiopseudomonas,22.5329592435983,61,70,19.957707468207076,0.9393939393939394,0.8857117812378389
unclassfied_f:Desulfarculaceae,24.26645864861483,102,257,19.939206476519733,0.993421052631579,0.8216776401223215
Salinigranum,20.0738752687502,87,160,19.938917941325293,0.9695652173913043,0.9932769669225254
Tenacibaculum,21.8600540167841,92,129,19.921128453662885,0.6176746366619784,0.9113028009156559
Myroides,34.01006228641385,99,203,19.912833126340654,0.353099730458221,0.5854982845560774
Zobellia,22.359858749518395,69,93,19.898947899626155,0.6545454545454545,0.8899406799720841
Parafilimonas,21.77062635057315,107,328,19.822380888285217,0.6044303797468354,0.910510362406884
Ancylobacter,20.934594772374204,77,126,19.79698996220879,0.7168458781362007,0.9456590957439203
Nonomuraea,23.29570036043939,77,224,19.58177238832619,0.755868544600939,0.840574530293145
unclassfied_f:Bifidobacteriaceae,20.186595946931277,54,56,19.572266597229497,0.5210526315789473,0.9695674619278656
Gemmata,33.88451923378848,104,351,19.568819627787054,0.7267112712300566,0.577515044341361
Thiothrix,25.782579293583908,97,350,19.519792902026722,0.875,0.7570923250058343
Spirochaeta,31.879900790191847,98,170,19.50501249920333,0.4240102171136654,0.6118278920492823
Hoeflea,34.256627855350494,85,272,19.501869131960703,0.2871900826446281,0.5692874737790262
Gardnerella,24.108105910818406,80,159,19.478603450766485,0.5163727959697733,0.8079690508587631
Bergeriella,20.269484081412045,70,104,19.466917969477915,0.5862068965517241,0.9604052027811544
Paludibacter,26.30783847206392,97,384,19.434799897165107,0.9271255060728745,0.7387455992556272
Paenibacillus,32.757049565242426,135,252,19.421804745264684,0.28779379393595117,0.59290458093859
Marixanthomonas,21.428657103861944,61,73,19.408601323631718,0.9166666666666666,0.9057311071599459
Blastochloris,20.93786971220928,100,300,19.384489737360685,1.0,0.9258100276580291
Agaribacter,20.211254422527606,60,83,19.37450190983237,0.9723320158102767,0.9585996744584747
Sulfurimonas,29.20642763626931,72,123,19.370639318069056,0.4,0.6632320651915021
Aliidiomarina,21.505472722255448,88,98,19.326897543103275,0.9,0.8986967081687248
Allochromatium,21.802742368773753,89,222,19.32351605959239,1.0,0.8862883270715453
Vulcaniibacterium,28.815271902407183,85,96,19.322739286717084,0.4943310657596372,0.670572859841829
Deinococcus,24.855413855113582,89,121,19.29111776492479,0.3270475134035866,0.7761334362556175
Pseudohongiella,21.249715589124854,63,76,19.266923133857947,0.3783783783783784,0.9066908708989189
Suttonella,22.61785048545564,94,192,19.263174391073257,0.8,0.8516801542861201
unclassfied_f:Family_II,21.195356408675163,84,192,19.142300602172572,1.0,0.9031365282603936
unclassfied_f:Bradyrhizobiaceae,23.855931427495705,89,228,19.14206149507549,0.5047091412742383,0.8024026038661759
Desulfococcus,20.250199754124573,87,200,19.13333182389928,0.5964912280701754,0.9448465721925627
unclassfied_o:Methanococcales,20.19086114737932,94,291,19.12996442113111,1.0,0.9474565884781042
Saccharofermentans,25.0959558165166,86,202,19.0816653218946,0.61328125,0.7603482195061976
Thiohalobacter,25.37583962700246,97,280,19.069990011885785,0.6851851851851852,0.7515018337203466
unclassfied_f:Veillonellaceae,24.547393899645265,72,149,19.048478037805044,0.5822419533851276,0.7759877938847233
Mariniflexile,21.504673407756332,73,109,19.03121372788767,0.9841269841269841,0.8849803652922936
Micropruina,20.93492280051482,92,347,19.028440740031304,1.0,0.9089329309379334
Solobacterium,21.11549894846374,59,111,19.01519242123827,0.675954592363261,0.900532469900349
unclassfied_f:Natrialbaceae,20.864382116508445,73,106,19.013129002479484,0.9,0.9112720854281038
Halocynthiibacter,20.426246076924038,64,155,18.98933765891206,0.9421296296296297,0.929653818298249
Acidovorax,22.762723721344955,53,50,18.983609361158567,0.3589473684210526,0.8339779366279153
Rhodothalassium,19.320093483606907,84,186,18.89374666560905,0.9090909090909091,0.9779324660949694
Gluconacetobacter,33.305191677144535,93,139,18.886865588908783,0.34275618374558303,0.5670847287712735
Scardovia,21.64358049435552,78,156,18.880511012441794,0.9088397790055248,0.872337690030801
Riemerella,24.160080399071397,68,70,18.869716176594565,0.51985559566787,0.7810286996114396
Formivibrio,20.128986912139183,57,300,18.86280660349365,1.0,0.9370966698834734
Ferrovibrio,19.745118403307277,81,182,18.852694677868538,0.6097560975609756,0.9548028172224452
Kordiimonas,22.564055352382315,85,200,18.848836144247887,0.7943262411347518,0.8353478951317067
Sporichthya,27.185338483796492,135,408,18.790503504018837,0.84,0.6911999096578731
Aquiflexum,21.046376937295893,85,261,18.752681589333392,0.6216216216216216,0.8910170926427776
Pseudovibrio,20.245309640140448,87,232,18.7475884101374,1.0,0.9260213226359596
unclassfied_f:Vibrionaceae,20.104203734646646,81,220,18.746559052696583,1.0,0.9324696118349437
Zhongshania,20.24437928457308,57,75,18.744132780916207,1.0,0.9258931833587948
Methanocalculus,21.87260859909874,81,212,18.74078152312618,0.06382978723404255,0.856815109099442
Weeksella,20.66892621310408,70,322,18.739056959884397,0.5,0.906629438156485
Geomicrobium,22.266884269956716,97,139,18.716179154362656,1.0,0.8405387537588813
Ectothiorhodospira,22.554607860694205,80,201,18.708733364172936,0.8222222222222222,0.8294860846052015
Brassicibacter,25.12988138756052,81,92,18.6860283278283,0.47619047619047616,0.7435780551307347
Thermodesulfovibrio,23.020820914274342,68,324,18.642538742872553,0.8888888888888888,0.809812074569114
Dorea,28.363477812783323,93,179,18.537206482318425,0.6179245283018868,0.6535590101000861
unclassfied_o:Oceanospirillales,20.225967576760983,87,140,18.53688891235135,0.6208869814020028,0.9164895989277502
Mameliella,24.116117248635362,121,308,18.507602606091666,0.6914498141263941,0.7674370801601132
Dethiosulfatibacter,21.943055663685715,97,263,18.499136304764125,1.0,0.8430519699851536
Cereibacter,19.945868898276355,70,106,18.472728333255297,0.8966887417218543,0.9261430739099884
Desulfohalobium,19.587282724764975,88,141,18.45604815360248,0.9839857651245552,0.9422464776223284
Falsochrobactrum,22.02231028999001,97,160,18.395402624545316,0.6,0.8353075759225287
Orenia,20.66576348619523,84,146,18.340720621004138,0.9595959595959596,0.887493009065732
Succiniclasticum,19.567015710741092,70,156,18.2924118838228,0.5,0.9348595695040705
Flectobacillus,24.684578491159684,80,202,18.2924118838228,0.5225019069412662,0.7410461511576503
Pseudohalocynthiibacter,19.789949200979613,86,243,18.283497470527777,0.75,0.923877938485195
Paraperlucidibaca,27.689153151444955,90,119,18.26852273765322,0.7258064516129032,0.6597718116453077
Oceanicola,22.06642222641478,61,89,18.240537707841156,0.8222222222222222,0.8266196269011014
Marinococcus,21.105041076574075,82,99,18.22843807673215,0.5384615384615384,0.8637006680344791
unclassfied_o:Thermotogales,19.349134785726918,71,345,18.192933341112052,1.0,0.9402453154924659
Magnetococcus,22.582764441898227,85,336,18.18071147489103,1.0,0.8050702349425394
Amnibacterium,21.56309515218166,75,85,18.17461499255677,0.6311992786293958,0.8428574313793695
Desulfotomaculum,21.810377819463525,107,202,18.16516936245082,0.6964285714285714,0.8328681654583842
Thermotalea,20.672430912590833,84,211,18.128959534021405,1.0,0.8769631211092697
Candidatus_Iainarchaeum,19.450630977459813,99,289,18.119475099502445,1.0,0.931562329288959
Guggenheimella,19.625333258653814,69,108,18.117009552112442,1.0,0.9231440461844757
Alicycliphilus,19.735097706287043,69,108,18.108613778449296,0.6187341772151899,0.9175841968433937
unclassfied_f:Syntrophomonadaceae,22.95676549254827,98,212,18.098271719763513,0.7714285714285715,0.788363313884013
Plesiocystis,28.645830575559664,70,106,18.095603758916734,0.34522560335781743,0.6317011374896465
Acidiphilium,22.28909759714683,119,286,18.068303225478047,0.6519607843137255,0.8106341293866882
Marvinbryantia,19.063742698078833,74,163,18.04511668974867,1.0,0.9465673648421191
Gynuella,21.190233417612248,90,129,18.02704425066679,1.0,0.8507241942735574
Agaricicola,21.707433504442704,103,478,17.989299422940668,0.9473684210526315,0.8287160902397295
Senegalimassilia,20.7796051629497,74,168,17.970346703279866,0.9230769230769231,0.8648069374927885
unclassfied_f:Candidatus_Brocadiaceae,18.63994628977277,58,300,17.96091831580389,0.9122807017543859,0.9635713556566715
Glycomyces,29.06903796104985,91,213,17.943021919605517,0.561216105176664,0.6172554435288745
Paraglaciecola,20.021173282172168,55,66,17.913313949074794,0.7411636759108211,0.894718491099904
Rhodocyclus,19.393635707947094,65,81,17.879538113362862,1.0,0.9219281202665992
Glaciimonas,21.278970299510547,70,106,17.869069111845818,0.4144736842105263,0.8397525284509109
Albimonas,19.050109018375448,65,81,17.83889026512398,1.0,0.9364193269401689
Jatrophihabitans,28.0178072775027,76,270,17.829233663954078,0.6417910447761194,0.6363536406459015
Pseudacidovorax,19.318290909554783,70,106,17.817484471928267,0.6724137931034483,0.9223116348825547
Pseudoxanthobacter,18.723239766784367,65,308,17.807178814478668,1.0,0.9510735874925439
unclassfied_f:Sphaerobacteraceae,21.429053782517094,86,269,17.799386131658554,1.0,0.8306193223603832
unclassfied_f:Sporolactobacillaceae,19.17142954248143,68,82,17.76188449529083,1.0,0.9264767896380794
Bradymonas,38.26174552821186,134,265,17.752231718013032,0.6739130434782609,0.46396816122577644
Sedimentibacter,19.933101056063585,87,220,17.75163596621083,0.7196652719665272,0.8905606767498347
Thiohalomonas,19.20250747981661,89,251,17.751043204926734,0.9558823529411765,0.9244127738830211
Thermanaerovibrio,18.7683756977326,60,300,17.73941172241323,0.9285714285714286,0.9451756512182522
Sporacetigenium,31.560240917861417,121,251,17.732965070753632,0.30952380952380953,0.5618767333527457
unclassfied_c:Thermomicrobia,19.82438394767832,70,227,17.717186715605887,1.0,0.8937067987770075
Chthonomonas/Armatimonadetes_gp3,23.650826968350483,81,315,17.706379752942773,0.7495731360273193,0.7486579550320771
Aestuariispira,17.68946640456905,37,32,17.68946640456905,0.8367816091954023,1.0
Parvularcula,19.09007418244289,87,232,17.675894375488333,1.0,0.9259206751404258
Hwangdonia,20.610115559461264,91,274,17.673432097522067,0.8387096774193549,0.8575125183812429
Skermanella,33.58043082379679,66,72,17.668658229871724,0.256640625,0.5261593671201746
Gordonia,20.267296451604622,70,79,17.657212306360563,0.6933333333333334,0.8712169552817978
Methanofollis,19.357504230483613,91,258,17.57583210391953,0.9047619047619048,0.9079596157980759
Desulfonema,23.03674520460251,119,312,17.5478714776675,0.8456375838926175,0.7617339742144481
Clostridium_XVIII,45.221254992229184,95,182,17.53539959393262,0.46405001736714135,0.3877689727307635
Erythrobacter,39.1615215044515,102,209,17.507397709513512,0.4004400440044004,0.44705611623193553
Syntrophorhabdus,18.785550967405378,83,214,17.507259586285464,0.5945330296127562,0.9319534793875429
Rhodocytophaga,28.123324294366505,86,205,17.47279347853632,0.7032967032967034,0.6212918962085988
Pontibacillus,20.08784360547788,90,270,17.46999772390531,1.0,0.8696800944398684
Glycocaulis,19.612865759676843,50,64,17.45726769587125,1.0,0.8900926519245644
Fulvibacter,17.67652393091219,60,76,17.45726769587125,0.9719101123595506,0.9875961905237765
Actinocorallia,20.425818622295516,93,378,17.40628546229376,1.0,0.8521707640786633
Chryseomicrobium,22.231127842744062,88,150,17.351786907517848,0.7465277777777778,0.7805176161218126
Pseudooctadecabacter,17.674625774211606,55,70,17.33556768192838,1.0,0.9808166748979811
Defluviitalea,18.901549730150254,80,169,17.277302022518143,0.7121212121212122,0.914068013955425
Azotobacter,23.786579502309664,109,274,17.261978175117985,0.9780701754385965,0.72570241439892
Nitrosococcus,19.125221601866674,76,286,17.260436091950105,1.0,0.9024960050797759
Atopobium,35.190200319449744,86,119,17.237226915847014,0.32491675915649276,0.4898303152403466
Halobacillus,24.57849987420961,97,298,17.231871514214372,1.0,0.7010953313833402
GpXII,18.93943590139653,66,88,17.229818761506543,0.9318181818181818,0.9097324150101047
Halobellus,19.985826790108963,75,116,17.216549291336133,1.0,0.8614379315974382
Gelidibacter,25.354497196791694,85,157,17.200637897991005,0.6203703703703703,0.6784057977756915
Acidisoma,21.442958598406324,110,287,17.19309033728471,0.75,0.8018058822611599
unclassfied_f:Nannocystaceae,19.144877960449875,68,161,17.19155413154936,0.4527027027027027,0.8979714661573839
Peptococcus,26.477984973128137,96,199,17.16739980193116,0.776,0.6483650405933056
Persicitalea,18.581238044525513,92,289,17.16446124255475,0.9538461538461539,0.9237522925772872
Collinsella,22.18903160056974,65,143,17.152176424538528,0.7589063794531897,0.7730024785803683
Marinomonas,24.078165505223765,96,152,17.142592793280638,0.5656842586246288,0.7119559332525374
Aureibacter,17.605422477314615,81,220,17.134142708946133,1.0,0.9732309878404936
Aestuariibacter,17.52943453687431,52,70,17.1171909343356,0.9423076923076923,0.9764827780570144
Synergistes,18.576249611926677,68,157,17.112672291073103,1.0,0.9212124432310653
Methanocorpusculum,20.05823765032829,68,106,17.084509943931504,0.9495798319327731,0.8517453149056634
Mizugakiibacter,17.35352923602716,70,319,17.017238646228122,1.0,0.980621198995022
Biostraticola,18.53232432261092,85,227,17.01541174923641,1.0,0.9181477429939129
Nitrobacter,27.47480945150318,105,173,16.97143623642883,0.68,0.6177089696067137
Petrimonas,20.29034201990383,54,66,16.947827750330195,0.7134615384615385,0.83526575026213
Mucispirillum,24.285611609922213,85,174,16.938673118926125,0.6190476190476191,0.6974777243001614
unclassfied_f:Methylocystaceae,42.03102602085905,125,431,16.92373007073986,0.8413793103448276,0.40264851165757876
"unclassfied_f:""Prevotellaceae""",36.76034085255761,112,246,16.851515984666346,0.8283828382838284,0.4584156619291493
unclassfied_f:Enterococcaceae,24.167013545573248,81,174,16.808264104783206,0.8979591836734694,0.6955043937508791
Kibdelosporangium,17.38022913928746,75,333,16.7927157441909,1.0,0.9661964528552442
Stella,29.343046961436336,113,383,16.782213005083204,0.92,0.5719315048344835
"unclassfied_f:""Rikenellaceae""",19.072365711844032,66,105,16.775122603436056,0.9696969696969697,0.8795512238431241
Xiphinematobacter,20.11236482621661,90,289,16.75924995877335,0.8218181818181818,0.8332809246244156
Lentilitoribacter,17.450137969419437,55,70,16.75924995877335,0.5909090909090909,0.9604078768972006
Paraferrimonas,17.694735360088707,62,308,16.737366494535674,1.0,0.9458952707644093
Thermasporomyces,17.135075276090667,70,319,16.73192288551972,1.0,0.9764720969079439
Amphritea,18.477808213096786,93,290,16.69482660078368,1.0,0.9035068666288378
unclassfied_f:Burkholderiales_incertae_sedis,23.293556833251888,65,180,16.689762127806574,0.7241379310344828,0.716496937212341
Asaia,32.96401207176081,104,142,16.68687583043791,0.6666666666666666,0.5062149532681736
Dichotomicrobium,18.95576080591812,81,220,16.655986292094642,0.9444444444444444,0.8786767496504032
Methylobrevis,17.014624848218318,70,319,16.644674698438415,1.0,0.9782569317231439
Sulfuriferula,18.699197717115187,83,221,16.60838192536554,1.0,0.8881868717909782
unclassfied_f:Kineosporiaceae,20.092654878563522,89,178,16.600131842924547,0.875,0.8261791158636242
Chlorobium,17.82464337065782,74,192,16.59020209771295,0.8354943273905997,0.9307452470562774
Intestinibacter,30.720380668546227,68,148,16.582806946406194,0.49506346967559944,0.5397982246810139
Desulfatiglans,23.088938249128677,129,368,16.578670940624548,0.75,0.7180352236963597
Singulisphaera,37.48228854367779,84,287,16.56873843874392,0.5217391304347826,0.44204180380919145
Thiodictyon,17.536863687282622,77,221,16.56251087422591,1.0,0.9444397338981831
Azorhizophilus,16.8923451466178,70,319,16.556369332645954,1.0,0.9801107654943272
Shinella,18.090460009141697,81,150,16.553290757656267,0.8539325842696629,0.9150287361013126
Haladaptatus,19.045274088960007,84,121,16.538420746431168,0.9,0.8683739949963761
Marininema,18.375837710776963,81,209,16.515733851464596,1.0,0.8987744728382389
Smithella,17.832893582463615,72,172,16.51490650749681,0.7782805429864253,0.9260923602290277
Thalassolituus,18.460602177090532,68,121,16.49814879687414,0.5598349381017882,0.8936950506061074
unclassfied_o:Spirochaetales,16.537266038235764,80,129,16.456260937757527,0.5,0.9951016630989098
Pelosinus,18.09102790116492,78,198,16.433526305055775,0.05917159763313609,0.9083799104636605
Pricia,17.633972146233354,50,65,16.411594406325836,0.8766233766233766,0.9306805222458844
Candidatus_Brocadia,18.00633379480699,76,322,16.41103444777115,0.96,0.9114034336353398
unclassfied_f:Clostridiaceae_1,22.536613811431042,99,208,16.401207899298175,0.6825109790751743,0.7277583063955748
Dietzia,24.74944521601823,51,51,16.369965782041437,0.22099447513812154,0.6614275851099295
Brachybacterium,36.64303875680048,94,132,16.36430302339725,0.4378350778657136,0.4465869529000306
Mesonia,17.507137783532162,89,266,16.334396529830553,0.9050772626931567,0.9330135360672873
Limibacter,18.994953379544455,78,255,16.28446561952518,1.0,0.8573048479846135
Oleiagrimonas,18.97951761770057,49,42,16.26451149688599,0.6309523809523809,0.8569507310195005
Succinatimonas,16.793274415762376,64,97,16.21129661266969,1.0,0.965344590418505
Halorubellus,17.24272979888241,66,100,16.201187123053305,1.0,0.9395952562049302
Acetobacter,20.912456650831587,82,127,16.189256886066975,0.0009897070467141725,0.774144193404614
"unclassfied_p:""Lentisphaerae""",17.742619638985573,65,101,16.189256886066975,1.0,0.9124502027025694
Hespellia,21.735771138508632,116,331,16.159283777909685,0.8333333333333334,0.7434419361032355
Helicobacter,17.485950186672508,51,62,16.156114983762045,0.3572249904177846,0.9239483591847333
Desulfocapsa,23.655420933042066,104,298,16.155481050355043,0.8368730230456394,0.6829504787120041
Labrys,40.129386689322665,119,340,16.152299665177118,0.6483050847457628,0.40250552021206953
Spirosoma,39.14625757619582,159,271,16.114350570481616,0.7151162790697675,0.4116447284677471
Leucobacter,21.55860826314031,65,109,16.103398975691363,0.5567375886524822,0.7469591162442542
Atopostipes,23.02234295878992,90,130,16.09119388043998,0.5864719446579554,0.698938153655485
Arenimonas,28.493903049093532,90,244,16.087420865368696,0.37651245551601425,0.5645916895853438
unclassfied_c:Thermoprotei,18.13557301310474,91,287,16.08681916810581,1.0,0.8870312041688176
WPS-2_genera_incertae_sedis,19.357285276527993,72,172,16.06664331809684,0.8752436647173489,0.83000498719615
Larkinella,26.941772252249788,87,124,16.06173857202215,0.6330935251798561,0.5961648855776704
Cellulophaga,17.986273777061186,52,96,16.03956743929143,0.96875,0.891767112971866
Saccharomonospora,23.21251951949168,108,206,16.03348051368785,0.8095238095238095,0.6907255586893292
unclassfied_o:Legionellales,26.910737862172574,100,214,15.99809114882767,0.8484848484848485,0.5944872723581316
Desulfosoma,17.06996697300317,81,220,15.980301377268344,1.0,0.9361647507896076
Moryella,20.88426654666862,80,162,15.957874386810946,0.8434782608695652,0.7641098791356159
Rugamonas,27.70066639471975,85,320,15.952007711707488,0.6405967450271248,0.5758709008801401
Marinimicrobium,16.97313602811432,89,266,15.925111236118777,0.9344262295081968,0.9382539095745421
Rudaea,19.3857196471467,67,97,15.889427744686081,0.5333333333333333,0.8196460092222977
Uliginosibacterium,19.286866040187306,81,324,15.869320853415058,1.0,0.8228045354983418
Thermobifida,22.3941450300959,114,163,15.788435186011105,0.7241379310344828,0.7050251378113672
Anaerobaculum,15.83070108673281,53,57,15.787940650974026,0.7903225806451613,0.997298891847903
Thiogranum,16.81766263057106,77,221,15.766515866874752,1.0,0.9374974521259846
Hydrogenispora,17.48310123346045,53,291,15.762376010847637,0.9471947194719472,0.9015778036382035
Methanospirillum,17.021722446567686,53,291,15.761742077440635,0.9661016949152542,0.9259780922240852
Caldanaerobacter,16.476233468308525,55,285,15.761742077440635,1.0,0.9566350287374726
unclassfied_f:Methanoregulaceae,18.519812313910194,53,291,15.740336284244924,0.9457831325301205,0.8499187798151923
Pontibaca,20.226750041133965,66,82,15.728704305573464,0.4666666666666667,0.7776189587346911
Sneathia,16.841362213205993,64,142,15.706691306806743,0.9429329794293297,0.932625942484064
Murdochiella,21.209055964740898,71,162,15.693023938223236,0.6990521327014217,0.7399209075742071
Pseudarcicella,19.80207893958064,95,392,15.67830766782253,0.5,0.7917505892012447
Phreatobacter,23.33948143396666,88,269,15.608639400211965,0.2261904761904762,0.6687654755472088
Sulfuritalea,16.853357814575663,83,224,15.591965639083547,0.923469387755102,0.9251548451430137
Catellatospora,19.57566062135773,73,336,15.591355184691619,0.8333333333333334,0.7964663612772743
unclassfied_f:Carnobacteriaceae,21.712187453242176,90,166,15.572714602387657,0.9733333333333334,0.7172337948870398
Microaerobacter,16.931056491403307,89,266,15.551299308951052,1.0,0.918507319188686
Ammoniibacillus,16.572436170778495,65,70,15.543750817962518,0.46153846153846156,0.9379279339370867
Lactonifactor,18.354768981561953,73,164,15.522260365201348,0.8666666666666667,0.8456799636538076
Shewanella,23.443061746870868,66,84,15.51488915525471,0.3573706156487613,0.6618115552814089
Methanocella,17.128679143651116,53,291,15.496756905625347,0.9711191335740073,0.9047257395424647
Morganella,20.246004220911075,85,121,15.461847644436347,0.15055350553505534,0.7636987267080871
Pseudofulvibacter,17.302421112924943,84,233,15.454118915480356,1.0,0.8931766724794427
Nitratireductor,16.59177843564583,49,62,15.419036058044927,1.0,0.929317861725939
Geothermomicrobium,16.841197738342753,76,194,15.385296785653878,0.75,0.9135512227034666
Mycoplasma,25.013105949158387,68,107,15.376915844939136,0.44542604730692503,0.6147543562240626
Cellulosimicrobium,16.805484669820395,65,127,15.370779312303224,0.4012738853503185,0.9146287425977281
Oceanimonas,19.51592650656625,91,106,15.287276731444083,0.7659574468085106,0.783323134891935
Rubrobacter,21.275195807471952,84,126,15.285941224455776,0.3289315726290516,0.7184865118415164
Pectobacterium,17.17544890424734,80,350,15.273488696949618,1.0,0.8892628531631925
Obesumbacterium,16.56533194251595,72,174,15.270140747500914,0.008928571428571428,0.9218131457003377
Anoxybacter,16.901688925139403,72,123,15.23967236471498,1.0,0.9016656520075721
Profundibacterium,16.971084135536074,88,266,15.23967236471498,1.0,0.897978717388145
unclassfied_f:Thermoanaerobacteraceae,19.284026769562,95,233,15.18036184538682,0.3333333333333333,0.7871987540147773
unclassfied_f:Thermomonosporaceae,19.546590191712582,72,74,15.180330378656727,1.0,0.776622941892593
Eionea,15.338412973976624,54,68,15.180330378656727,1.0,0.9896936798097624
Parascardovia,17.726255110544365,78,148,15.095474579892048,1.0,0.8515884762886318
Nitrolancea,17.859363458039546,56,81,15.051956263878525,0.75,0.8428047449307471
Fontibacillus,17.310804797598806,74,341,15.051345809486595,0.09090909090909091,0.8694769530053494
Fangia,17.648146630718244,82,239,15.051345809486595,1.0,0.8528570237108255
Zunongwangia,18.148649655809127,75,116,15.00658584963235,1.0,0.8268706561773842
Martelella,16.221187310418117,59,317,14.988261673069823,0.8131313131313131,0.9239928857392306
Permianibacter,19.3093223426154,74,228,14.97062653794403,1.0,0.7753056410946163
Blastococcus,20.412845766838615,59,75,14.966316203414838,0.542774287095215,0.7331812709685067
Cyclobacterium,23.891087518822925,106,231,14.958371047527061,0.8018018018018018,0.6261067452765346
Chelatococcus,17.48212631703057,80,177,14.916157251638415,0.75,0.8532232853796243
Cedecea,15.71043384083843,70,162,14.897144881056361,0.38461538461538464,0.9482325588190972
Shuttleworthia,19.46251400340839,61,150,14.876251925409194,0.824793388429752,0.764354076909282
Nesiotobacter,16.185713967737144,58,98,14.876251925409193,1.0,0.9190976656983998
Heliimonas,17.36934654787495,84,230,14.868537320699497,0.7878787878787878,0.8560216862342807
Ruminococcus2,29.14008108685874,67,150,14.811411817901309,0.5732265446224256,0.5082831366787374
Geodermatophilus,15.836667055418422,38,44,14.800890493203996,0.24746906636670415,0.9345963037178305
Nitrospirillum,16.22497652570465,55,292,14.773691096497842,1.0,0.9105523865068409
Psychrosinus,20.33054260764658,80,182,14.769008726977866,0.4244791666666667,0.7264443951153103
Zoogloea,37.12399695755465,92,155,14.767295365157386,0.27911150998429435,0.39778301302096924
Phascolarctobacterium,35.208533412732756,82,181,14.738996424321666,0.7459429210968103,0.41862000474553934
unclassfied_f:Nocardioidaceae,28.404060522559224,86,124,14.728952016176992,0.35733695652173914,0.5185509305783547
"unclassfied_f:""Rhodothermaceae""",17.262803832632187,69,102,14.692195179433348,0.5579886455798865,0.8510897373264723
Vogesella,14.914376903906003,54,70,14.692195179433348,0.8120171673819743,0.9851028490225116
Chitinivibrio,16.36479423971011,80,224,14.688803464480422,1.0,0.8975855882646663
Natranaerobaculum,15.645136971837161,37,41,14.658640889378477,0.8571428571428571,0.9369455132138199
Granulicatella,18.937859651630998,57,99,14.658439201668166,0.4602999558888399,0.7740282941850679
"unclassfied_c:""Methanomicrobia""",19.02386545875653,73,171,14.641199097751322,0.6405529953917051,0.7696227209708372
